FID,OBJECTID,YEAR,TRI_FACILI,FRS_ID,FACILITY_N,STREET_ADD,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FA,INDUSTRY_S,INDUSTRY_1,PRIMARY_SI,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NA,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_N,CHEMICAL,CAS___COMP,SRS_ID,CLEAR_AIR_,CLASSIFICA,METAL,METAL_CATE,CARCINOGEN,FORM_TYPE,UNIT_OF_ME,F5_1_FUGIT,F5_2_STACK,F5_3_WATER,F5_4_UNDER,F5_4_1_UND,F5_4_2_UND,F5_5_1_LAN,F5_5_1A_RC,F5_5_1B_OT,F5_5_2_LAN,F5_5_3_SUR,F5_5_3A_RC,F5_5_3B_Ot,F5_5_4_OTH,ON_SITE_RE,F6_1_POTW_,F6_1_POT_1,F6_1_POT_2,F6_2_M10,F6_2_M41,F6_2_M62,F6_2_M71,F6_2_M81,F6_2_M82,F6_2_M72,F6_2_M63,F6_2_M66,F6_2_M67,F6_2_M64,F6_2_M65,F6_2_M73,F6_2_M79,F6_2_M90,F6_2_M94,F6_2_M99,OFF_SITE_R,F6_2_M20,F6_2_M24,F6_2_M26,F6_2_M28,F6_2_M93,OFF_SITE_1,F6_2_M56,F6_2_M92,OFF_SITE_2,F6_2_M40,F6_2_M50,F6_2_M54,F6_2_M61,F6_2_M69,F6_2_M95,OFF_SITE_T,TOTAL_RELE,F8_1_RELEA,F8_1A_ON_S,F8_1B_ON_S,F8_1C_OFF_,F8_1D_OFF_,F8_2_ENERG,F8_3_ENERG,F8_4_RECYC,F8_5_RECYC,F8_6_TREAT,F8_7_TREAT,PROD__WAST,F8_8_ONE_T,PROD_RATIO,F8_9_PRODU,PARENT_COM,PARENT_C_1,Field110,FID_1,STATEFP00,COUNTYFP00,TRACTCE00,BLKGRPCE00,BKGPIDFP00,NAMELSAD00,MTFCC00,FUNCSTAT00,ALAND00,AWATER00,INTPTLAT00,INTPTLON00,OID_,Field1,GEOID,GEO_label,total_x,under_50,from_50_to,from_75_to,from_100_t,from_125_t,from_150_t,from_175_t,from_185_t,from_200_u,below_200,fraction_b,over_30_un,total_y,not_Hispan,non_HL_whi,non_HL_Bla,non_HL_AIA,non_HL_Asi,non_HL_NHO,non_HL_oth,non_HL_2_p,HL,HL_white,HL_Black,HL_AIAN,HL_Asian,HL_NHOPI,HL_other,HL_2_plus,percent_wh,percent_Bl,percent_HL,percent_AI,percent_As,percent_NH,percent_ot,GEOID2_Tex
178,179,2017,06241NTNLPBOX41,110002089061.000000000000000,WINCHESTER INTERCONNECT CM CORP,349 LAKE RD,DAYVILLE,WINDHAM,CT,6241, , ,41.866639999999997,-71.901150000000001,NO,335,Electrical Equipment, , , , , , ,335929,0,0,0,0,0,1317216243550.000000000000000,COPPER,007440508,150086,NO,TRI,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,309215,309215.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,309215.000000000000000,0.000000000000000,0.000000000000000,309215.000000000000000,0,PRODUCTION,0.770000000000000,NA, , ,967,09,015,904400,1,090159044001,Block Group 1,G5030,S,8209950.000000000000000,858019.000000000000000,+41.8576448,-071.9022113,2586,2587,1500000US090159044001,"Block Group 1, Census Tract 9044, Windham County, Connecticut",746,38,6,13,0,61,15,40,6,567,179,0,no,746,746,678,0,9,0,0,0,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090159044001
179,188,2017,06241NTNLPBOX41,110002089061.000000000000000,WINCHESTER INTERCONNECT CM CORP,349 LAKE RD,DAYVILLE,WINDHAM,CT,6241, , ,41.866639999999997,-71.901150000000001,NO,335,Electrical Equipment, , , , , , ,335929,0,0,0,0,0,1317216243560.000000000000000,DI(2-ETHYLHEXYL) PHTHALATE,000117817,29934,YES,TRI,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,251.000000000000000,0,251.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,251.000000000000000,0,0,0.000000000000000,0.000000000000000,251.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,251.000000000000000,0,PRODUCTION,1.720000000000000,NA, , ,967,09,015,904400,1,090159044001,Block Group 1,G5030,S,8209950.000000000000000,858019.000000000000000,+41.8576448,-071.9022113,2586,2587,1500000US090159044001,"Block Group 1, Census Tract 9044, Windham County, Connecticut",746,38,6,13,0,61,15,40,6,567,179,0,no,746,746,678,0,9,0,0,0,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090159044001
180,531,2017,06241FRTLYMAPLE,110001404864.000000000000000,FRITO-LAY INC,1886 UPPER MAPLE ST,DAYVILLE,WINDHAM,CT,6241, , ,41.863920000000000,-71.893990000000002,NO,311,Food, , , , , , ,311919,0,0,0,0,0,1317216049620.000000000000000,AMMONIA,007664417,152389,NO,TRI,NO,0,NO,R,Pounds,0.000000000000000,456.130000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,456.130000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,456.130000000000000,0,0,456.130000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,456.130000000000000,0,PRODUCTION,0.990000000000000,PEPSICO INC,001287762, ,967,09,015,904400,1,090159044001,Block Group 1,G5030,S,8209950.000000000000000,858019.000000000000000,+41.8576448,-071.9022113,2586,2587,1500000US090159044001,"Block Group 1, Census Tract 9044, Windham County, Connecticut",746,38,6,13,0,61,15,40,6,567,179,0,no,746,746,678,0,9,0,0,0,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090159044001
181,558,2017,06374BRKWD275PU,110031020142.000000000000000,BROOKWOOD LAMINATING INC,275 PUTNAM RD,WAUREGAN,WINDHAM,CT,6387, , ,41.738010000000003,-71.904269999999997,NO,313,Textiles, , , , , , ,313310,313320,323120,0,0,0,1317215880230.000000000000000,"N,N-DIMETHYLFORMAMIDE",000068122,4416,YES,TRI,NO,0,YES,R,Pounds,0.000000000000000,3991.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,3991.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,9122.000000000000000,0.000000000000000,0.000000000000000,0,0,9122.000000000000000,1813.000000000000000,0.000000000000000,1813.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,3991.000000000000000,0,0,3991.000000000000000,0.000000000000000,0.000000000000000,0,1813.000000000000000,0,9122.000000000000000,195538.000000000000000,0.000000000000000,210464.000000000000000,0,ACTIVITY,1.350000000000000,BROOKWOOD COS INC,360752448, ,987,09,015,907100,2,090159071002,Block Group 2,G5030,S,9870194.000000000000000,17804.000000000000000,+41.7449801,-071.8899740,2607,2608,1500000US090159071002,"Block Group 2, Census Tract 9071, Windham County, Connecticut",1053,26,23,39,19,0,0,16,25,905,148,0,no,1069,1050,995,14,0,28,0,0,13,19,4,0,0,0,0,15,0,1,0,0,0,0,0,0,090159071002
182,568,2017,06374BRKWD275PU,110031020142.000000000000000,BROOKWOOD LAMINATING INC,275 PUTNAM RD,WAUREGAN,WINDHAM,CT,6387, , ,41.738010000000003,-71.904269999999997,NO,313,Textiles, , , , , , ,313310,313320,323120,0,0,0,1317215880240.000000000000000,TOLUENE,000108883,25452,YES,TRI,NO,0,NO,R,Pounds,0.000000000000000,2370.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,2370.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,5417.000000000000000,0.000000000000000,0.000000000000000,0,0,5417.000000000000000,1077.000000000000000,0.000000000000000,1077.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,2370.000000000000000,0,0,2370.000000000000000,0.000000000000000,0.000000000000000,0,1077.000000000000000,0,5417.000000000000000,116106.000000000000000,0.000000000000000,124970.000000000000000,0,ACTIVITY,1.360000000000000,BROOKWOOD COS INC,360752448, ,987,09,015,907100,2,090159071002,Block Group 2,G5030,S,9870194.000000000000000,17804.000000000000000,+41.7449801,-071.8899740,2607,2608,1500000US090159071002,"Block Group 2, Census Tract 9071, Windham County, Connecticut",1053,26,23,39,19,0,0,16,25,905,148,0,no,1069,1050,995,14,0,28,0,0,13,19,4,0,0,0,0,15,0,1,0,0,0,0,0,0,090159071002
183,672,2017,06374BSTSY78PLA,110011369731.000000000000000,BST SYSTEMS INC,78 PLAINFIELD PIKE RD,PLAINFIELD,WINDHAM,CT,6374, , ,41.682000000000002,-71.899889999999999,NO,335,Electrical Equipment, , , , , , ,335911,0,0,0,0,0,1317216444510.000000000000000,MERCURY COMPOUNDS,N458,650028,YES,PBT,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.004821600000000,10.000000000000000,0.000000000000000,10.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,10.004821600000000,0,0,0.004821600000000,6.900000000000000,3.100000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,10.004821600000000,0, ,0.000000000000000,NA, , ,988,09,015,907200,4,090159072004,Block Group 4,G5030,S,14192073.000000000000000,0.000000000000000,+41.6959729,-071.8752638,2612,2613,1500000US090159072004,"Block Group 4, Census Tract 9072, Windham County, Connecticut",637,1,19,0,25,20,2,0,10,560,77,0,no,642,642,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090159072004
184,678,2017,06374BSTSY78PLA,110011369731.000000000000000,BST SYSTEMS INC,78 PLAINFIELD PIKE RD,PLAINFIELD,WINDHAM,CT,6374, , ,41.682000000000002,-71.899889999999999,NO,335,Electrical Equipment, , , , , , ,335911,0,0,0,0,0,1317216444490.000000000000000,LEAD,007439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,100.000000000000000,0,101.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,101.000000000000000,0,0,0.000000000000000,0.630000000000000,100.370000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,101.000000000000000,0,ACTIVITY,1.000000000000000,NA, , ,988,09,015,907200,4,090159072004,Block Group 4,G5030,S,14192073.000000000000000,0.000000000000000,+41.6959729,-071.8752638,2612,2613,1500000US090159072004,"Block Group 4, Census Tract 9072, Windham County, Connecticut",637,1,19,0,25,20,2,0,10,560,77,0,no,642,642,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090159072004
185,643,2017,06354GRSWL1RIVE,110000315926.000000000000000,GRISWOLD LLC,1 RIVER ST PO BOX 638,MOOSUP,WINDHAM,CT,6354, , ,41.713999999999999,-71.879000000000005,NO,326,Plastics and Rubber, , , , , , ,326299,0,0,0,0,0,1317215906380.000000000000000,POLYCYCLIC AROMATIC COMPOUNDS,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,ACTIVITY,1.010000000000000,NA, , ,994,09,015,907200,3,090159072003,Block Group 3,G5030,S,3130206.000000000000000,0.000000000000000,+41.7120431,-071.8774248,2611,2612,1500000US090159072003,"Block Group 3, Census Tract 9072, Windham County, Connecticut",1163,79,26,117,50,14,23,62,67,725,438,0,yes,1169,1169,1087,13,17,22,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090159072003
186,667,2017,06354GRSWL1RIVE,110000315926.000000000000000,GRISWOLD LLC,1 RIVER ST PO BOX 638,MOOSUP,WINDHAM,CT,6354, , ,41.713999999999999,-71.879000000000005,NO,326,Plastics and Rubber, , , , , , ,326299,0,0,0,0,0,1317215906340.000000000000000,PHTHALIC ANHYDRIDE,000085449,10355,YES,TRI,NO,0,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0, ,0.000000000000000,NA, , ,994,09,015,907200,3,090159072003,Block Group 3,G5030,S,3130206.000000000000000,0.000000000000000,+41.7120431,-071.8774248,2611,2612,1500000US090159072003,"Block Group 3, Census Tract 9072, Windham County, Connecticut",1163,79,26,117,50,14,23,62,67,725,438,0,yes,1169,1169,1087,13,17,22,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090159072003
187,668,2017,06354GRSWL1RIVE,110000315926.000000000000000,GRISWOLD LLC,1 RIVER ST PO BOX 638,MOOSUP,WINDHAM,CT,6354, , ,41.713999999999999,-71.879000000000005,NO,326,Plastics and Rubber, , , , , , ,326299,0,0,0,0,0,1317215906370.000000000000000,DIISOCYANATES,N120,649715,YES,TRI,NO,0,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,1210,0,0.000000000000000,0,1210.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,1210.000000000000000,1210.000000000000000,0,PRODUCTION,1.040000000000000,NA, , ,994,09,015,907200,3,090159072003,Block Group 3,G5030,S,3130206.000000000000000,0.000000000000000,+41.7120431,-071.8774248,2611,2612,1500000US090159072003,"Block Group 3, Census Tract 9072, Windham County, Connecticut",1163,79,26,117,50,14,23,62,67,725,438,0,yes,1169,1169,1087,13,17,22,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090159072003
188,669,2017,06354GRSWL1RIVE,110000315926.000000000000000,GRISWOLD LLC,1 RIVER ST PO BOX 638,MOOSUP,WINDHAM,CT,6354, , ,41.713999999999999,-71.879000000000005,NO,326,Plastics and Rubber, , , , , , ,326299,0,0,0,0,0,1317215906360.000000000000000,"BENZO(G,H,I)PERYLENE",000191242,40576,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,ACTIVITY,1.010000000000000,NA, , ,994,09,015,907200,3,090159072003,Block Group 3,G5030,S,3130206.000000000000000,0.000000000000000,+41.7120431,-071.8774248,2611,2612,1500000US090159072003,"Block Group 3, Census Tract 9072, Windham County, Connecticut",1163,79,26,117,50,14,23,62,67,725,438,0,yes,1169,1169,1087,13,17,22,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090159072003
189,674,2017,06354GRSWL1RIVE,110000315926.000000000000000,GRISWOLD LLC,1 RIVER ST PO BOX 638,MOOSUP,WINDHAM,CT,6354, , ,41.713999999999999,-71.879000000000005,NO,326,Plastics and Rubber, , , , , , ,326299,0,0,0,0,0,1317215906380.000000000000000,ZINC COMPOUNDS,N982,649699,NO,TRI,YES,1,NO,R,Pounds,71.000000000000000,13.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,84.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,709,0,0,0.000000000000000,0.000000000000000,0,709.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,793.000000000000000,0,0,84.000000000000000,709.000000000000000,0.000000000000000,0,0.000000000000000,3461,0.000000000000000,0.000000000000000,0.000000000000000,4254.000000000000000,0,PRODUCTION,1.210000000000000,NA, , ,994,09,015,907200,3,090159072003,Block Group 3,G5030,S,3130206.000000000000000,0.000000000000000,+41.7120431,-071.8774248,2611,2612,1500000US090159072003,"Block Group 3, Census Tract 9072, Windham County, Connecticut",1163,79,26,117,50,14,23,62,67,725,438,0,yes,1169,1169,1087,13,17,22,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090159072003
190,21,2017,06258LSCNCRTE10,110000772245.000000000000000,LOOS & CO INC,RT 101,POMFRET,WINDHAM,CT,6258, , ,41.857698999999997,-71.961516000000003,NO,331,Primary Metals, , , , , , ,331222,0,0,0,0,0,1317216441470.000000000000000,MIXTURE,MIXTURE,0,NO,TRI,NO,0,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0, ,0.000000000000000,NA, , ,998,09,015,902500,3,090159025003,Block Group 3,G5030,S,37338296.000000000000000,46933.000000000000000,+41.8407037,-072.0004642,2571,2572,1500000US090159025003,"Block Group 3, Census Tract 9025, Windham County, Connecticut",1112,0,0,0,66,37,14,0,0,995,117,0,no,1112,1112,1093,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090159025003
191,107,2017,06258LSCNCRTE10,110000772245.000000000000000,LOOS & CO INC,RT 101,POMFRET,WINDHAM,CT,6258, , ,41.857698999999997,-71.961516000000003,NO,331,Primary Metals, , , , , , ,331222,0,0,0,0,0,1317216441460.000000000000000,MIXTURE,MIXTURE,0,NO,TRI,NO,0,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0, ,0.000000000000000,NA, , ,998,09,015,902500,3,090159025003,Block Group 3,G5030,S,37338296.000000000000000,46933.000000000000000,+41.8407037,-072.0004642,2571,2572,1500000US090159025003,"Block Group 3, Census Tract 9025, Windham County, Connecticut",1112,0,0,0,66,37,14,0,0,995,117,0,no,1112,1112,1093,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090159025003
192,110,2017,06258LSCNCRTE10,110000772245.000000000000000,LOOS & CO INC,RT 101,POMFRET,WINDHAM,CT,6258, , ,41.857698999999997,-71.961516000000003,NO,331,Primary Metals, , , , , , ,331222,0,0,0,0,0,1317216441460.000000000000000,MIXTURE,MIXTURE,0,NO,TRI,NO,0,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0, ,0.000000000000000,NA, , ,998,09,015,902500,3,090159025003,Block Group 3,G5030,S,37338296.000000000000000,46933.000000000000000,+41.8407037,-072.0004642,2571,2572,1500000US090159025003,"Block Group 3, Census Tract 9025, Windham County, Connecticut",1112,0,0,0,66,37,14,0,0,995,117,0,no,1112,1112,1093,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090159025003
193,148,2017,06258LSCNCRTE10,110000772245.000000000000000,LOOS & CO INC,RT 101,POMFRET,WINDHAM,CT,6258, , ,41.857698999999997,-71.961516000000003,NO,331,Primary Metals, , , , , , ,331222,0,0,0,0,0,1317216441490.000000000000000,MIXTURE,MIXTURE,0,NO,TRI,NO,0,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0, ,0.000000000000000,NA, , ,998,09,015,902500,3,090159025003,Block Group 3,G5030,S,37338296.000000000000000,46933.000000000000000,+41.8407037,-072.0004642,2571,2572,1500000US090159025003,"Block Group 3, Census Tract 9025, Windham County, Connecticut",1112,0,0,0,66,37,14,0,0,995,117,0,no,1112,1112,1093,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090159025003
194,614,2017,06260DMNSN78HIG,110000315837.000000000000000,DIMENSION-POLYANT INC,78 HIGHLAND DR,PUTNAM,WINDHAM,CT,6260, , ,41.894030000000001,-71.886970000000005,NO,313,Textiles, , , , , , ,313320,0,0,0,0,0,1317215963960.000000000000000,TOLUENE,000108883,25452,YES,TRI,NO,0,NO,R,Pounds,809.000000000000000,2615.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,3424.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,1097.000000000000000,0.000000000000000,1097.000000000000000,0,14004.000000000000000,0,0,0.000000000000000,0,14004.000000000000000,3424.000000000000000,0,0,3424.000000000000000,0.000000000000000,0.000000000000000,0,1097.000000000000000,1470,0.000000000000000,130759.000000000000000,14004.000000000000000,150754.000000000000000,0,ACTIVITY,1.150000000000000,NA, , ,1002,09,015,903200,1,090159032001,Block Group 1,G5030,S,20235245.000000000000000,16474.000000000000000,+41.8993312,-071.8975632,2580,2581,1500000US090159032001,"Block Group 1, Census Tract 9032, Windham County, Connecticut",1058,15,28,0,22,0,54,0,6,933,125,0,no,1058,1058,981,16,0,0,0,10,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090159032001
