OBJECTID,Join_Count,TARGET_FID,JOIN_FID,YEAR,TRI_FACILI,FRS_ID,FACILITY_N,STREET_ADD,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FA,INDUSTRY_S,INDUSTRY_1,PRIMARY_SI,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NA,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_N,CHEMICAL,CAS___COMP,SRS_ID,CLEAR_AIR_,CLASSIFICA,METAL,METAL_CATE,CARCINOGEN,FORM_TYPE,UNIT_OF_ME,F5_1_FUGITI,F5_2_STACK_,F5_3_WATER,F5_4_UNDERG,F5_4_1_UNDE,F5_4_2_UNDE,F5_5_1_LAND,F5_5_1A_RCR,F5_5_1B_OTH,F5_5_2_LAND,F5_5_3_SURF,F5_5_3A_RCR,F5_5_3B_Oth,F5_5_4_OTHE,ON_SITE_RE,F6_1_POTW_T,F6_1_POTW_1,F6_1_POTW_2,F6_2_M10,F6_2_M41,F6_2_M62,F6_2_M71,F6_2_M81,F6_2_M82,F6_2_M72,F6_2_M63,F6_2_M66,F6_2_M67,F6_2_M64,F6_2_M65,F6_2_M73,F6_2_M79,F6_2_M90,F6_2_M94,F6_2_M99,OFF_SITE_R,F6_2_M20,F6_2_M24,F6_2_M26,F6_2_M28,F6_2_M93,OFF_SITE_1,F6_2_M56,F6_2_M92,OFF_SITE_2,F6_2_M40,F6_2_M50,F6_2_M54,F6_2_M61,F6_2_M69,F6_2_M95,OFF_SITE_T,TOTAL_RELE,F8_1_RELEAS,F8_1A_ON_SI,F8_1B_ON_SI,F8_1C_OFF_S,F8_1D_OFF_S,F8_2_ENERGY,F8_3_ENERGY,F8_4_RECYCL,F8_5_RECYCL,F8_6_TREATM,F8_7_TREATM,PROD__WAST,F8_8_ONE_TI,PROD_RATIO,F8_9_PRODUC,PARENT_COM,PARENT_C_1,Field110,STATEFP00,COUNTYFP00,TRACTCE00,BLKGRPCE00,BKGPIDFP00,NAMELSAD00,MTFCC00,FUNCSTAT00,ALAND00,AWATER00,INTPTLAT00,INTPTLON00,ArcGIS_EJ_10_DBF_OID,ArcGIS_EJ_10_DBF_Field1,ArcGIS_EJ_10_DBF_GEOID,ArcGIS_EJ_10_DBF_GEO_label,ArcGIS_EJ_10_DBF_total_x,ArcGIS_EJ_10_DBF_under_50,ArcGIS_EJ_10_DBF_from_50_to,ArcGIS_EJ_10_DBF_from_75_to,ArcGIS_EJ_10_DBF_from_100_t,ArcGIS_EJ_10_DBF_from_125_t,ArcGIS_EJ_10_DBF_from_150_t,ArcGIS_EJ_10_DBF_from_175_t,ArcGIS_EJ_10_DBF_from_185_t,ArcGIS_EJ_10_DBF_from_200_u,ArcGIS_EJ_10_DBF_below_200,ArcGIS_EJ_10_DBF_fraction_b,ArcGIS_EJ_10_DBF_over_30_un,ArcGIS_EJ_10_DBF_total_y,ArcGIS_EJ_10_DBF_not_Hispan,ArcGIS_EJ_10_DBF_non_HL_whi,ArcGIS_EJ_10_DBF_non_HL_Bla,ArcGIS_EJ_10_DBF_non_HL_AIA,ArcGIS_EJ_10_DBF_non_HL_Asi,ArcGIS_EJ_10_DBF_non_HL_NHO,ArcGIS_EJ_10_DBF_non_HL_oth,ArcGIS_EJ_10_DBF_non_HL_2_p,ArcGIS_EJ_10_DBF_HL,ArcGIS_EJ_10_DBF_HL_white,ArcGIS_EJ_10_DBF_HL_Black,ArcGIS_EJ_10_DBF_HL_AIAN,ArcGIS_EJ_10_DBF_HL_Asian,ArcGIS_EJ_10_DBF_HL_NHOPI,ArcGIS_EJ_10_DBF_HL_other,ArcGIS_EJ_10_DBF_HL_2_plus,ArcGIS_EJ_10_DBF_percent_wh,ArcGIS_EJ_10_DBF_percent_Bl,ArcGIS_EJ_10_DBF_percent_HL,ArcGIS_EJ_10_DBF_percent_AI,ArcGIS_EJ_10_DBF_percent_As,ArcGIS_EJ_10_DBF_percent_NH,ArcGIS_EJ_10_DBF_percent_ot,ArcGIS_EJ_10_DBF_GEOID2_Tex
154,1,154,406,2008,06484TSWGP726RI,110000611124.000000000000000,AUTOSWAGE PRODUCTS INC,726 RIVER RD,SHELTON,FAIRFIELD,CT,6484, , ,41.268940000000001,-73.091939999999994,NO,332,Fabricated Metals, , , , , , ,332116,332618,332813,0,0,0,1308206252950.000000000000000,LEAD COMPOUNDS,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0.000000000000000,0.040000000000000,0.760000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.800000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23.199999999999999,0.000000000000000,0,0.000000000000000,23.199999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.800000000000000,0,0,0.800000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,23.199999999999999,0.000000000000000,0.000000000000000,24.000000000000000,0.000000000000000, ,0.770000000000000,NA,NA, ,09,001,110202,2,090011102022,Block Group 2,G5030,S,2490583.000000000000000,482762.000000000000000,+41.2783122,-073.0888457,511,512,1500000US090011102022,"Block Group 2, Census Tract 1102.02, Fairfield County, Connecticut",1085,40,33,34,26,43,68,26,0,815,270,0,no,1342,1338,1326,12,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,090011102022
155,1,155,1829,2008,06787SMMTC1430W,110000317443.000000000000000,SUMMIT CORP OF AMERICA,1430 WATERBURY RD,THOMASTON,LITCHFIELD,CT,6787, , ,41.627769999999998,-73.068389999999994,NO,332,Fabricated Metals, , , , , , ,332813,0, ,0,0,0,1308207062530.000000000000000,NITRIC ACID,007697372,152686,NO,TRI,NO,0,NO,R,Pounds,128.000000000000000,2432.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,2560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2560.000000000000000,0,0,2560.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,96301.000000000000000,0.000000000000000,98861.000000000000000,0.000000000000000, ,1.500000000000000,NA, , ,09,005,349100,3,090053491003,Block Group 3,G5030,S,7006883.000000000000000,50786.000000000000000,+41.6417884,-073.0735851,1421,1422,1500000US090053491003,"Block Group 3, Census Tract 3491, Litchfield County, Connecticut",1192,13,12,12,10,92,51,0,34,968,224,0,no,1192,1160,1148,6,0,0,0,0,6,32,32,0,0,0,0,0,0,1,0,0,0,0,0,0,090053491003
156,1,156,2338,2008,06708NSNCP725BA,110000317229.000000000000000,ANSONIA COPPER & BRASS SITE,725 BANK ST,WATERBURY,NEW HAVEN,CT,6708, , ,41.546802000000000,-73.043544999999995,NO,331,Primary Metals, , , , , , ,331421,0, ,0,0,0,1308206464130.000000000000000,LEAD,007439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.000000000000000,0.000000000000000,0.360000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,487.000000000000000,487.360000000000010,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,487.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,487.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,974.360000000000010,0,0,0.360000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.360000000000000,487.000000000000000, ,2.120000000000000,ANSONIA COPPER & BRASS INC,144929007, ,09,009,351900,2,090093519002,Block Group 2,G5030,S,4696894.000000000000000,152617.000000000000000,+41.5223926,-073.0687277,2205,2206,1500000US090093519002,"Block Group 2, Census Tract 3519, New Haven County, Connecticut",1179,61,6,74,61,0,0,0,27,950,229,0,no,1179,1122,1010,53,0,25,0,0,34,57,22,0,0,0,0,35,0,1,0,0,0,0,0,0,090093519002
157,1,157,803,2008,0633WTHMBL5CLTN,110038220573.000000000000000,THE EMBALMERS' SUPPLY CO,5 COLTON ROAD,EAST LYME,NEW LONDON,CT,6333, , ,41.321190000000001,-72.255780000000001,NO,325,Chemicals, , , , , , ,325998,0, ,0,0,0,1308206562440.000000000000000,FORMALDEHYDE,000050000,1008,YES,TRI,NO,0,YES,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,NA, , ,09,011,716101,4,090117161014,Block Group 4,G5030,S,1708195.000000000000000,0.000000000000000,+41.3215283,-072.2485491,2418,2419,1500000US090117161014,"Block Group 4, Census Tract 7161.01, New London County, Connecticut",172,0,0,0,0,0,33,0,0,139,33,0,no,1436,1127,603,425,9,0,0,0,90,309,139,30,0,0,0,108,32,0,0,0,0,0,0,0,090117161014
158,1,158,1672,2008,06111DVNCD681NM,110002497218.000000000000000,ADVANCED ADHESIVE SYSTEMS INC,681 NORTH MOUNTAIN RD,NEWINGTON,HARTFORD,CT,6111, , ,41.721651999999999,-72.717014000000006,NO,325,Chemicals, , , , , , ,325520,0, ,0,0,0,1308206359480.000000000000000,QUINONE,000106514,23671,YES,TRI,NO,0,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,NA, , ,09,003,494500,1,090034945001,Block Group 1,G5030,S,2869631.000000000000000,0.000000000000000,+41.7136287,-072.7141967,1032,1033,1500000US090034945001,"Block Group 1, Census Tract 4945, Hartford County, Connecticut",1057,48,28,0,4,10,12,12,47,896,161,0,no,1105,1022,970,26,0,19,0,0,7,83,65,0,0,0,0,18,0,1,0,0,0,0,0,0,090034945001
159,1,159,1672,2008,06111DVNCD681NM,110002497218.000000000000000,ADVANCED ADHESIVE SYSTEMS INC,681 NORTH MOUNTAIN RD,NEWINGTON,HARTFORD,CT,6111, , ,41.721651999999999,-72.717014000000006,NO,325,Chemicals, , , , , , ,325520,0, ,0,0,0,1308206359360.000000000000000,CUMENE,000098828,18309,YES,TRI,NO,0,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,NA, , ,09,003,494500,1,090034945001,Block Group 1,G5030,S,2869631.000000000000000,0.000000000000000,+41.7136287,-072.7141967,1032,1033,1500000US090034945001,"Block Group 1, Census Tract 4945, Hartford County, Connecticut",1057,48,28,0,4,10,12,12,47,896,161,0,no,1105,1022,970,26,0,19,0,0,7,83,65,0,0,0,0,18,0,1,0,0,0,0,0,0,090034945001
160,1,160,1953,2008,06018QGLYCDAISE,110041526177.000000000000000,MINTEQ/SPECIALTY MINERALS,77 DAISY HILL RD,NORTH CANAAN,LITCHFIELD,CT,6018, , ,42.028146999999997,-73.317189999999997,NO,331,Primary Metals, , , , , , ,331491,325188,212312,0,0,0,1308206393310.000000000000000,MANGANESE,007439965,149625,YES,TRI,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,682.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,682.000000000000000,0.000000000000000,0.000000000000000,2728.000000000000000,0,0.000000000000000,2728.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,682.000000000000000,0,0,0.000000000000000,682.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,2728.000000000000000,0.000000000000000,0.000000000000000,3410.000000000000000,0.000000000000000, ,2.300000000000000,MINERALS TECHNOLOGIES INC,796929313, ,09,005,260200,1,090052602001,Block Group 1,G5030,S,4515267.000000000000000,1114.000000000000000,+42.0400895,-073.3328922,1333,1334,1500000US090052602001,"Block Group 1, Census Tract 2602, Litchfield County, Connecticut",1255,39,0,45,57,73,86,52,22,881,374,0,no,1262,1158,1139,19,0,0,0,0,0,104,50,0,0,0,0,15,39,1,0,0,0,0,0,0,090052602001
161,1,161,830,2008,06340RWDCR839PO,110000315908.000000000000000,PCC STRUCTURALS,839 POQUONNOCK RD,GROTON,NEW LONDON,CT,6340, , ,41.345160000000000,-72.053719999999998,NO,331,Primary Metals, , , , , , ,331512,0, ,0,0,0,1308206523630.000000000000000,NICKEL,007440020,149674,YES,TRI,YES,1,YES,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,PRECISION CASTPARTS CORP,009027970, ,09,011,702700,9,090117027009,Block Group 9,G5030,S,7157973.000000000000000,905546.000000000000000,+41.3301660,-072.0459162,2356,2357,1500000US090117027009,"Block Group 9, Census Tract 7027, New London County, Connecticut",3456,91,49,81,189,149,82,48,84,2683,773,0,no,3727,3545,2884,230,19,266,0,0,146,182,48,55,0,0,0,57,22,1,0,0,0,0,0,0,090117027009
162,1,162,2338,2008,06723THWTR114PO,110000747470.000000000000000,WATERBURY PLATING LLC,114 PORTER ST,WATERBURY,NEW HAVEN,CT,6708, , ,41.542389999999997,-73.042079999999999,NO,332,Fabricated Metals, , , , , , ,332813,332812, ,0,0,0,1308206561190.000000000000000,NICKEL COMPOUNDS,N495,650036,YES,TRI,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,320.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,350.000000000000000,0.000000000000000,4063.000000000000000,0.000000000000000,0,0.000000000000000,4063.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,350.000000000000000,0,0,0.000000000000000,0.000000000000000,350.000000000000000,0,0.000000000000000,16470.000000000000000,4063.000000000000000,0.000000000000000,0.000000000000000,20883.000000000000000,0.000000000000000, ,1.000000000000000,NA, , ,09,009,351900,2,090093519002,Block Group 2,G5030,S,4696894.000000000000000,152617.000000000000000,+41.5223926,-073.0687277,2205,2206,1500000US090093519002,"Block Group 2, Census Tract 3519, New Haven County, Connecticut",1179,61,6,74,61,0,0,0,27,950,229,0,no,1179,1122,1010,53,0,25,0,0,34,57,22,0,0,0,0,35,0,1,0,0,0,0,0,0,090093519002
163,1,163,2338,2008,06708NSNCP725BA,110000317229.000000000000000,ANSONIA COPPER & BRASS SITE,725 BANK ST,WATERBURY,NEW HAVEN,CT,6708, , ,41.546802000000000,-73.043544999999995,NO,331,Primary Metals, , , , , , ,331421,0, ,0,0,0,1308206464080.000000000000000,NICKEL COMPOUNDS,N495,650036,YES,TRI,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,2.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,79.000000000000000,81.000000000000000,2.350000000000000,0.000000000000000,2.350000000000000,0.000000000000000,79.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,86.349999999999994,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,167.349999999999990,0,0,2.000000000000000,0.000000000000000,7.350000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.350000000000000,79.000000000000000, ,2.120000000000000,ANSONIA COPPER & BRASS INC,144929007, ,09,009,351900,2,090093519002,Block Group 2,G5030,S,4696894.000000000000000,152617.000000000000000,+41.5223926,-073.0687277,2205,2206,1500000US090093519002,"Block Group 2, Census Tract 3519, New Haven County, Connecticut",1179,61,6,74,61,0,0,0,27,950,229,0,no,1179,1122,1010,53,0,25,0,0,34,57,22,0,0,0,0,35,0,1,0,0,0,0,0,0,090093519002
164,1,164,1676,2008,06111TLNTC549CE,110016680279.000000000000000,BEACON INDUSTRIES INC,549 CEDAR ST,NEWINGTON,HARTFORD,CT,6111, , ,41.695030000000003,-72.746910000000000,NO,332,Fabricated Metals, , , , , , ,332813,0, ,0,0,0,1308207036980.000000000000000,NICKEL,007440020,149674,YES,TRI,YES,1,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1.660000000000000,0.000000000000000,1.660000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.660000000000000,0.000000000000000,0.000000000000000,98391.330000000002000,0,0.000000000000000,98391.330000000002000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.660000000000000,0,0,0.000000000000000,0.000000000000000,1.660000000000000,0,0.000000000000000,0.000000000000000,98385.000000000000000,0.000000000000000,0.000000000000000,98386.660000000003000,0.000000000000000, ,0.000000000000000,NA, , ,09,003,494600,9,090034946009,Block Group 9,G5030,S,4276340.000000000000000,0.000000000000000,+41.7046386,-072.7480264,1037,1038,1500000US090034946009,"Block Group 9, Census Tract 4946, Hartford County, Connecticut",1406,35,12,14,53,44,38,5,25,1180,226,0,no,1406,1354,1310,19,0,0,0,9,16,52,12,13,0,0,0,27,0,1,0,0,0,0,0,0,090034946009
165,1,165,2338,2008,06708NSNCP725BA,110000317229.000000000000000,ANSONIA COPPER & BRASS SITE,725 BANK ST,WATERBURY,NEW HAVEN,CT,6708, , ,41.546802000000000,-73.043544999999995,NO,331,Primary Metals, , , , , , ,331421,0, ,0,0,0,1308206464100.000000000000000,POLYCYCLIC AROMATIC COMPOUNDS,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,1.000000000000000,ANSONIA COPPER & BRASS INC,144929007, ,09,009,351900,2,090093519002,Block Group 2,G5030,S,4696894.000000000000000,152617.000000000000000,+41.5223926,-073.0687277,2205,2206,1500000US090093519002,"Block Group 2, Census Tract 3519, New Haven County, Connecticut",1179,61,6,74,61,0,0,0,27,950,229,0,no,1179,1122,1010,53,0,25,0,0,34,57,22,0,0,0,0,35,0,1,0,0,0,0,0,0,090093519002
166,1,166,2466,2008,06492MTKNC21TOE,110000316667.000000000000000,AMETEK SPECIALTY METAL PRODUCTS DIV,21TOELLES RD,WALLINGFORD,NEW HAVEN,CT,6492, , ,41.429040000000001,-72.840050000000005,NO,331,Primary Metals, , , , , , ,331491,332618,331319,331421,332999,332811,1308206770110.000000000000000,COBALT,007440484,150078,YES,TRI,YES,1,YES,R,Pounds,250.000000000000000,0.000000000000000,5.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,255.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,82827.000000000000000,0.000000000000000,0,0.000000000000000,82827.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,255.000000000000000,0,0,255.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,82827.000000000000000,0.000000000000000,0.000000000000000,83082.000000000000000,0.000000000000000, ,1.340000000000000,AMETEK INC,001345149, ,09,009,175400,5,090091754005,Block Group 5,G5030,S,6527746.000000000000000,281939.000000000000000,+41.4606417,-072.8266824,1970,1971,1500000US090091754005,"Block Group 5, Census Tract 1754, New Haven County, Connecticut",446,11,9,7,14,0,0,0,5,400,46,0,no,446,408,399,0,0,0,0,0,9,38,9,0,0,0,0,29,0,1,0,0,0,0,0,0,090091754005
167,1,167,466,2008,06801VNDRB31TAY,110000317586.000000000000000,VANDERBILT CHEMICALS LLC,31 TAYLOR AVE,BETHEL,FAIRFIELD,CT,6801, , ,41.366970000000002,-73.414339999999996,NO,325,Chemicals, , , , , , ,325998,0, ,0,0,0,1308206784830.000000000000000,2-MERCAPTOBENZOTHIAZOLE,000149304,39883,NO,TRI,NO,0,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,RT VANDERBILT HOLDING CO INC,006991871, ,09,001,200200,2,090012002002,Block Group 2,G5030,S,1097454.000000000000000,0.000000000000000,+41.3651960,-073.4077122,531,532,1500000US090012002002,"Block Group 2, Census Tract 2002, Fairfield County, Connecticut",804,8,10,13,21,7,45,0,16,684,120,0,no,804,786,786,0,0,0,0,0,0,18,0,0,0,0,4,14,0,1,0,0,0,0,0,0,090012002002
